AÑO,MES,CLIENTE,CODIGO,NOMBRE DE ARTICULO,UNIDAD / MEDIDA,CANTIDAD,VALOR UNITARIO,TOTAL DESCUENTO,VALOR TOTAL,# FACT.,CC,CAT1,CAT2,CAT3,CATEGORIA,DEPARTAMENTO,MUNICIPIOS,fecha_periodo,rango_ticket,mes_num
2025,Abril,22222222,60126,POMADA BETA-BEST POTE X 220G       ,POTE           ,10,34000.0,0,340000,1,22222222,601,601,610,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,22222222,60134,TONI-CALL B12 INYEC FRASCO X 100ML ,FRASCO         ,1,45000.0,0,45000,1,22222222,601,601,610,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,22222222,60200,CEFEXIN 20% SOBRE X 30G            ,SOBRE          ,4,5500.0,0,22000,1,22222222,602,602,610,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,22222222,60210,PAREDON 15% X 120ML                ,FRASCO         ,1,54000.0,0,54000,1,22222222,602,602,610,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,22222222,60504,SAL 11% X 40KG                     ,BOLSA          ,1,76000.0,0,76000,1,22222222,605,605,605,SALES                                   ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,22222222,60507,SAL 6% X 40KG                      ,BOLSA          ,3,66000.0,0,198000,3,22222222,605,605,605,SALES                                   ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,22222222,60700,MAIZ NACIONAL X50KG                ,BULTO          ,13,80769.23,0,1050000,11,22222222,607,607,607,MAIZ                                    ,Boyaca,Sogamoso,2025-Abril,>$1M,4
2025,Abril,22222222,60701,MAIZ NACIONAL @                    ,BOLSA          ,3,26666.67,0,80000,3,22222222,607,607,607,MAIZ                                    ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,22222222,60702,MAIZ PARTIDO NACIONAL @            ,BOLSA          ,1,25000.0,0,25000,1,22222222,607,607,607,MAIZ                                    ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,22222222,60703,MAIZ PARTIDO NACIONAL X 40KG       ,BULTO          ,2,73000.0,0,146000,2,22222222,607,607,607,MAIZ                                    ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,22222222,60810,DONKAT GATOS ADULTOS X 7KG         ,BULTO          ,6,56833.33,0,341000,6,22222222,608,608,608,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,22222222,60822,"MONELLO CAT SALMON, ATUN, POLLO X 7",BULTO          ,1,125000.0,0,125000,1,22222222,608,608,608,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,22222222,60825,MONELLO CACHORRO X1KG              ,BOLSA          ,1,17000.0,0,17000,1,22222222,608,608,608,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,22222222,60828,MONELLO RAZA PEQUEÑA X 7KG         ,BULTO          ,3,98000.0,0,294000,3,22222222,608,608,608,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,22222222,60881,CHUNKY ADULTO X 9KG                ,BULTO          ,2,69500.0,0,139000,2,22222222,608,608,608,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,22222222,60884,CHUNKY CACHORRO X 18KG             ,BULTO          ,2,154000.0,0,308000,2,22222222,608,608,608,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,22222222,61012,RATION SOBRE                       ,SOBRE          ,6,5000.0,0,30000,1,22222222,610,610,610,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,22222222,61085,MELAZA X 30KG                      ,BULTO          ,3,44000.0,0,132000,3,22222222,610,610,610,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,22222222,61095,PALMERA GEL                        ,JERINGA        ,6,17000.0,0,102000,2,22222222,610,610,610,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,22222222,61096,CABANOS PERROS                     ,UNIDAD         ,2,14000.0,0,28000,1,22222222,610,610,610,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,22222222,61098,VERMICERDOS SOBRE                  ,SOBRE          ,3,3000.0,0,9000,1,22222222,610,610,610,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,22222222,61126,OXITETRACICLINA 50mg x100ML        ,FRASCO         ,1,13000.0,0,13000,1,22222222,611,611,611,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,22222222,61167,CURAGAN AEROSOL X375ML             ,FRASCO         ,1,40000.0,0,40000,1,22222222,611,611,611,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,22222222,61200,CHUNKY ADULTOS 25KG                ,BULTO          ,2,165000.0,0,330000,2,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,22222222,61201,ITALCAN CARNE Y VERD 25KG          ,BULTO          ,5,119600.0,0,598000,4,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$500K-$1M,4
2025,Abril,22222222,61203,ITALCAN PLUS POLLO Y ARROZ 25KG    ,BULTO          ,1,120000.0,0,120000,1,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,22222222,61205,AGILITY GOLD GRAN CACHORROS 15KG   ,BULTO          ,2,163000.0,0,326000,2,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,22222222,61206,CHUNKY ADULTO RAZAS PEQUEÑAS 8KG   ,BULTO          ,1,68000.0,0,68000,1,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,22222222,61208,CHUNKY ADULTO CORDERO 1.5KG        ,BOLSA          ,1,17000.0,0,17000,1,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,22222222,61212,CHUNKY CACHORRO X500G              ,BOLSA          ,1,5500.0,0,5500,1,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,22222222,61214,CHUNKY GATOS POLLO 8KG             ,BULTO          ,1,98000.0,0,98000,1,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,22222222,61218,MONELLO TRADICIONAL 25KG           ,BULTO          ,5,266000.0,0,1330000,2,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,>$1M,4
2025,Abril,22222222,61221,NUTRION ADULTO 30KG                ,BULTO          ,3,147000.0,0,441000,3,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,22222222,61229,DONKAT ADULTO X1KG                 ,BOLSA          ,7,12000.0,0,84000,7,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,22222222,61258,NETECAN JERINGA X5ML               ,JERINGA        ,1,12000.0,0,12000,1,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,22222222,61280,AGILITY GOLD GRAN ADULT 15 KG      ,BULTO          ,1,255000.0,0,255000,1,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,22222222,61282,CHUNKY CORDERO 12 KG               ,UNIDAD         ,1,35000.0,0,35000,1,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,22222222,61288,AGILITY GOLD GRAN ADULTOS 1.5KG    ,0              ,2,57000.0,0,114000,2,22222222,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,22222222,61302,CREDELIO                           ,PASTA          ,3,28000.0,0,84000,1,22222222,613,613,613,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,24113253,30118,NUTRECAN SENIOR 8KG                ,BULTO          ,1,88000.0,0,88000,1,24113253,301,301,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,33448889,10506,CONTELAC 18%                       ,BULTO          ,1,75000.0,0,75000,1,33448889,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,33448889,10833,FILPO ADULTO 30KG                  ,BULTO          ,1,100000.0,0,100000,1,33448889,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,33448889,20203,SUPER HUEVO PREPICO 100            ,BULTO          ,4,88000.0,0,352000,1,33448889,202,202,101,AVICULTURA                              ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,33448889,60701,MAIZ NACIONAL @                    ,BOLSA          ,1,74000.0,0,74000,1,33448889,607,607,607,MAIZ                                    ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,40024449,10833,FILPO ADULTO 30KG                  ,BULTO          ,1,100000.0,0,100000,1,40024449,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,46360295,10829,RINGO CROQUETAS 30KG               ,BULTO          ,1,89000.0,0,89000,1,46360295,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,46376488,10123,PONEDORA EXTRA I C                 ,BULTO          ,2,84000.0,0,168000,2,46376488,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,46383319,10123,PONEDORA EXTRA I C                 ,BULTO          ,1,84000.0,0,84000,1,46383319,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,74080111,10824,RINGO PREMIUM 30KG                 ,BULTO          ,1,190000.0,0,190000,1,74080111,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,74081683,10829,RINGO CROQUETAS 30KG               ,BULTO          ,1,125000.0,0,125000,1,74081683,108,108,108,MASCOTAS                                ,Boyaca,Nobsa,2025-Abril,$100K-$250K,4
2025,Abril,74081683,30115,NUTRECAN LIGHT 8KG                 ,BULTO          ,1,109000.0,0,109000,1,74081683,301,301,108,MASCOTAS                                ,Boyaca,Nobsa,2025-Abril,$100K-$250K,4
2025,Abril,74083883,10304,"MAXI TRUCHAS 45 SP 1,8 E           ",BULTO          ,4,217500.0,0,870000,2,74083883,103,103,103,ACUACULTURA                             ,Boyaca,Corrales,2025-Abril,$500K-$1M,4
2025,Abril,74083883,10505,CONTELAC 16%                       ,BULTO          ,2,70000.0,0,140000,1,74083883,105,105,105,GANADERIA                               ,Boyaca,Corrales,2025-Abril,$100K-$250K,4
2025,Abril,74083883,10833,FILPO ADULTO 30KG                  ,BULTO          ,3,103333.33,0,310000,2,74083883,108,108,108,MASCOTAS                                ,Boyaca,Corrales,2025-Abril,$250K-$500K,4
2025,Abril,74083883,20707,TRUCHA FINALIZACION 40             ,BULTO          ,30,212266.67,0,6368000,4,74083883,207,207,207,ACUACULTURA                             ,Boyaca,Corrales,2025-Abril,>$1M,4
2025,Abril,74083883,60510,SAL 2% X 1KG*50                    ,BOLSA          ,2,18000.0,0,36000,1,74083883,605,605,605,SALES                                   ,Boyaca,Corrales,2025-Abril,<$50K,4
2025,Abril,74181266,10203,MAXI LECHONES   R                  ,BULTO          ,1,98000.0,0,98000,1,74181266,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,74181266,10204,MAXI LECHONES                      ,BULTO          ,3,100000.0,0,300000,3,74181266,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,74186654,10108,MAXI BROILER P                     ,BULTO          ,1,112000.0,0,112000,1,74186654,101,101,101,AVICULTURA                              ,Boyaca,Nobsa,2025-Abril,$100K-$250K,4
2025,Abril,74186966,61020,OXITETRAXICICLINA MK  200mg X 100ML,FRASCO         ,1,93000.0,0,93000,1,74186966,610,610,610,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,74188527,10123,PONEDORA EXTRA I C                 ,BULTO          ,4,84000.0,0,336000,2,74188527,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,74188527,30411,PONEDORAS I H                      ,BULTO          ,3,84000.0,0,252000,1,74188527,304,304,304,AVICULTURA                              ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,74188527,60506,SAL 6% X 1KG*50                    ,BOLSA          ,2,12000.0,0,24000,1,74188527,605,605,605,SALES                                   ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,74389624,10829,RINGO CROQUETAS 30KG               ,BULTO          ,1,125000.0,0,125000,1,74389624,108,108,108,MASCOTAS                                ,Boyaca,Socota,2025-Abril,$100K-$250K,4
2025,Abril,800112602,20606,FURIA TOTAL                        ,BULTO          ,1,65000.0,0,65000,1,800112602,206,206,206,EQUINOS                                 ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,826002633,10833,FILPO ADULTO 30KG                  ,BULTO          ,1,100000.0,0,100000,1,826002633,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,826002633,10844,MIRRINGO 1KG*20                    ,BOLSA          ,1,9500.0,0,9500,1,826002633,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,826002633,30108,NUTRECAN ADULTOS RM Y RG 2K*8      ,BOLSA          ,1,23000.0,0,23000,1,826002633,301,301,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,860006745,30127,NUTRECAN CROQUETAS ADULTOS 25KG    ,BULTO          ,5,166000.0,0,830000,1,860006745,301,301,108,MASCOTAS                                ,Bogota DC,Bogota,2025-Abril,$500K-$1M,4
2025,Abril,860006745,61201,ITALCAN CARNE Y VERD 25KG          ,BULTO          ,5,123000.0,0,615000,1,860006745,612,612,612,MASCOTAS                                ,Bogota DC,Bogota,2025-Abril,$500K-$1M,4
2025,Abril,900147227,10501,NOVILLONAS                         ,BULTO          ,2,74000.0,0,148000,1,900147227,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,900540120,10829,RINGO CROQUETAS 30KG               ,BULTO          ,1,125000.0,0,125000,1,900540120,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,900540120,60702,MAIZ PARTIDO NACIONAL @            ,BOLSA          ,1,83000.0,0,83000,1,900540120,607,607,607,MAIZ                                    ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,901001654,10120,MAXI HUEVO H                       ,BULTO          ,1,87000.0,0,87000,1,901001654,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,901001654,10121,MAXI HUEVO C                       ,BULTO          ,4,87000.0,0,348000,2,901001654,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,901206877,10402,CINTA AZUL  ADULTOS                ,BULTO          ,1,87000.0,0,87000,1,901206877,104,104,104,EQUINOS                                 ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,901206877,10829,RINGO CROQUETAS 30KG               ,BULTO          ,2,125000.0,0,250000,1,901206877,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,901206877,61280,AGILITY GOLD GRAN ADULT 15 KG      ,BULTO          ,1,36000.0,0,36000,1,901206877,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,<$50K,4
2025,Abril,901283723,10819,RINGO CACHORROS 30KG               ,BULTO          ,1,125000.0,0,125000,1,901283723,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,901591495,10701,CONEJOS                            ,BULTO          ,5,90000.0,0,450000,2,901591495,107,107,107,CONEJOS                                 ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,901624523,20305,CERDA GESTACION NARANJA            ,BULTO          ,15,88000.0,0,1320000,1,901624523,203,203,203,PORCICULTURA                            ,Boyaca,Tunja,2025-Abril,>$1M,4
2025,Abril,901728676,10821,RINGO PREMIUM 20KG                 ,BULTO          ,2,107000.0,0,214000,2,901728676,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,901728676,10826,RINGO CROQUETAS 20KG               ,BULTO          ,2,164000.0,0,328000,1,901728676,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,901728676,30127,NUTRECAN CROQUETAS ADULTOS 25KG    ,BULTO          ,2,164000.0,0,328000,1,901728676,301,301,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$250K-$500K,4
2025,Abril,901728676,61282,CHUNKY CORDERO 12 KG               ,UNIDAD         ,4,149000.0,0,596000,2,901728676,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$500K-$1M,4
2025,Abril,901807634,10116,POLLO CAMPESINO P                  ,BULTO          ,1,88000.0,0,88000,1,901807634,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,901858234,10400,POTROS  CINTA AZUL                 ,BULTO          ,2,74000.0,0,148000,1,901858234,104,104,104,EQUINOS                                 ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,901858234,20600,EQUINOS                            ,BULTO          ,1,74000.0,0,74000,1,901858234,206,206,206,EQUINOS                                 ,Boyaca,Sogamoso,2025-Abril,$50K-$100K,4
2025,Abril,901858234,20607,MULTIFORRAJE EQUINO                ,BULTO          ,3,67000.0,0,201000,2,901858234,206,206,206,EQUINOS                                 ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,1007382853,10824,RINGO PREMIUM 30KG                 ,BULTO          ,1,160000.0,0,160000,1,1007382853,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
2025,Abril,1052383026,10824,RINGO PREMIUM 30KG                 ,BULTO          ,1,152000.0,0,152000,1,1052383026,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Abril,$100K-$250K,4
